Date,Portfolio Value,Daily Return,Rolling Volatility,Drawdown
2019-02-21,106047.00696564706,-0.01112769242004165,0.11654107211603058,-0.011127692420041763
2019-02-22,106873.69823582935,0.007795517231807314,0.11454056905348728,-0.0034189213062451765
2019-02-23,107604.7742800684,0.0068405609266542385,0.11575782620206812,0.0
2019-02-24,105879.47576148799,-0.016033661425559842,0.1308797653926948,-0.016033661425559908
2019-02-25,106827.0048997213,0.008949129483487117,0.13309873476491554,-0.007228019254264359
2019-02-26,106526.49101317173,-0.0028130891325808204,0.1315681351048945,-0.010020775324430962
2019-02-27,107598.89385018845,0.010067006120422512,0.13217021799209078,-5.4648410530987354e-05
2019-02-28,107472.39193823907,-0.0011756804129001766,0.12057285321474076,-0.0012302645743652047
2019-03-01,106747.03286052405,-0.006749259643647577,0.11725133426075654,-0.007971220842969933
2019-03-02,106773.75733909351,0.0002503533620872744,0.11724995806665059,-0.007722863102820721
2019-03-03,106678.4932273575,-0.0008922052956652493,0.1175679927002189,-0.008608178019127959
2019-03-04,105719.8766085049,-0.008986034484097549,0.12306271379134871,-0.01751685911870033
2019-03-05,105894.08157821334,0.0016477977017846377,0.11987159287361439,-0.015897925657114027
2019-03-06,105458.56258923798,-0.004112779321417343,0.12101196271605417,-0.019945320318635457
2019-03-07,105221.0024237682,-0.0022526398960611704,0.12041165494169177,-0.022153030590407158
2019-03-08,105371.26595891421,0.0014280754952404988,0.11389333376409876,-0.02075659129529818
2019-03-09,105707.17924400563,0.0031879021480333506,0.11435744411862327,-0.017634859129240947
2019-03-10,105644.69416481741,-0.0005911148101302333,0.11414262148467004,-0.0182155497129653
2019-03-11,106990.79375710773,0.012741762403990374,0.11354101690778337,-0.005705885515475675
2019-03-12,106852.86928306455,-0.0012891246919460083,0.11349312694892476,-0.006987654609514259
2019-03-13,107564.7870301518,0.0066625983173303595,0.11509926235800391,-0.0003716122280274639
2019-03-14,107976.2927178237,0.003825654278072798,0.10804735451518346,0.0
2019-03-15,107810.79040984172,-0.0015327652377775448,0.10532338823710267,-0.0015327652377776137
2019-03-16,108288.83051750177,0.00443406551276353,0.10379866178312831,0.0
2019-03-17,108163.13942683209,-0.0011607022632807774,0.08543109159134361,-0.0011607022632807206
2019-03-18,108382.13842309263,0.0020247100576132994,0.08057335392511328,0.0
2019-03-19,108243.48694414156,-0.0012792834775950388,0.07990295212146223,-0.0012792834775949326
2019-03-20,108522.6517063941,0.0025790444315286873,0.07282655233838668,0.0
2019-03-21,108920.6633471072,0.0036675443739609057,0.07342195555885098,0.0
2019-03-22,106812.63479501542,-0.019353798327264436,0.09821829604441668,-0.019353798327264495
2019-03-23,106875.58761282488,0.0005893761344832438,0.09823413527129801,-0.01877582885962689
2019-03-24,106803.24909603798,-0.0006768478976597825,0.09821055989571245,-0.01943996837699625
2019-03-25,105785.96046352586,-0.009524884693324043,0.09885253899124971,-0.028779689613087484
2019-03-26,106710.35889155019,0.00873838479108056,0.10325183687521715,-0.020292792824013882
2019-03-27,107533.8886279586,0.007717430106718838,0.10487715632796636,-0.012731970927584595
2019-03-28,108028.09592046993,0.004595828336694507,0.10492587928543637,-0.008194656543660975
2019-03-29,108593.1552573509,0.0052306701517440875,0.10581864187978236,-0.003006849937303474
2019-03-30,108637.06360591282,0.000404338086114775,0.10568402402475369,-0.0026037276351376054
2019-03-31,108630.41913719074,-6.116207951070153e-05,0.10557891763694756,-0.00266473046525171
2019-04-01,110557.13833150416,0.01773646101724167,0.11349103516223398,0.0
2019-04-02,114465.67397231351,0.03535308257608521,0.16228444551513505,0.0
2019-04-03,115345.55099332986,0.007686819904010451,0.16258781137729594,0.0
2019-04-04,114192.21902792309,-0.009998928918146677,0.16903609226243577,-0.009998928918146733
2019-04-05,115456.31507748994,0.011069896533473355,0.17066855419230487,0.0
2019-04-06,115562.385874267,0.0009187093551865644,0.17081444900385032,0.0
2019-04-07,116197.68031328583,0.0054974153935351214,0.170251051809652,0.0
2019-04-08,116948.37357834398,0.006460484090854119,0.17046917185624674,0.0
2019-04-09,115988.08015576155,-0.008211259320670605,0.17465185223873594,-0.008211259320670463
2019-04-10,116936.87474607663,0.008180104274861223,0.17541508772012404,-9.832400328032083e-05
2019-04-11,115388.71376562832,-0.013239288152775577,0.18487910003477828,-0.013336310416243983
2019-04-12,116199.479486719,0.00702638667710135,0.16671512163185687,-0.006403629812972854
2019-04-13,116231.6592159628,0.00027693522712795015,0.1668008290504001,-0.006128467976521649
2019-04-14,116556.1205182253,0.0027915053820203096,0.16599153132462013,-0.0033540702458414473
2019-04-15,115774.44318148699,-0.006706446073040611,0.1633162212300754,-0.010038022427653248
2019-04-16,117317.83379210396,0.013331013030203585,0.165627698284068,0.0
2019-04-17,118096.08729788492,0.006633718682191969,0.16541097245679232,0.0
2019-04-18,118352.27445019958,0.002169311093842058,0.16561090773487086,0.0
2019-04-19,118376.51840529275,0.00020484570495842293,0.16621004157572988,0.0
2019-04-20,118528.6176577445,0.001284876886909192,0.165986663085159,0.0
2019-04-21,118424.89744225609,-0.0008750647526146072,0.16627422891337307,-0.0008750647526145131
2019-04-22,118608.02642658082,0.0015463723277786834,0.15892754024171987,0.0
2019-04-23,120040.79068743617,0.012079825489232322,0.11409501556205362,0.0
2019-04-24,118759.1422703995,-0.010676774200645207,0.12069675163588223,-0.010676774200645127
2019-04-25,116827.37273551764,-0.016266280624387393,0.12977716563783953,-0.02676938341972162
2019-04-26,116041.22388973726,-0.0067291494054234225,0.12720217099072942,-0.033318397644622584
2019-04-27,115992.61626864992,-0.000418882354546124,0.12720078459129197,-0.033723323510313596
2019-04-28,116066.80580592703,0.0006396056892560066,0.12576031716255195,-0.033105287450635464
2019-04-29,116570.81774484488,0.004342429650046497,0.12459292481717937,-0.028906615182387824
2019-04-30,116561.2273785503,-8.227073018879935e-05,0.12107767059457158,-0.02898650774423832
2019-05-01,116643.1157297555,0.0007025350800336566,0.11763852062172309,-0.028304336702742766
2019-05-02,117407.32518674967,0.00655168933213985,0.10946603236852709,-0.02193808859143177
2019-05-03,119915.79994384652,0.021365572830373537,0.129160330680607,-0.0010412355906176784
2019-05-04,120177.23124582645,0.002180123904459119,0.12909561704920025,0.0
2019-05-05,120031.07311954212,-0.0012161881645062823,0.12938445147230734,-0.0012161881645064152
2019-05-06,119234.84350232316,-0.006633529106467251,0.12932689822186316,-0.007841649651385353
2019-05-07,117730.43068077129,-0.012617224775596413,0.13048521248881434,-0.020359934570718753
2019-05-08,118094.3505313284,0.003091128168416207,0.1288509581385375,-0.017331741569561146
2019-05-09,118353.65923932186,0.0021957757236207302,0.12885652537427308,-0.0151740224633268
2019-05-10,118982.21503384013,0.005310826877327618,0.13015034639634893,-0.009943782192334577
2019-05-11,122063.33736056909,0.025895654454345607,0.1575871268352262,0.0
2019-05-12,121275.87289361494,-0.006451277541494727,0.15979087789977925,-0.0064512775414948195
2019-05-13,120893.20848831981,-0.0031553217978550095,0.1604841302504642,-0.009586243482699252
2019-05-14,122545.77670505848,0.013669653054979736,0.16196013776161022,0.0
2019-05-15,123592.9781541054,0.008545389953072647,0.15809070283974858,0.0
2019-05-16,122721.62260076807,-0.007050202740893968,0.1475858708252842,-0.007050202740894024
2019-05-17,119181.7312308073,-0.028844887273667724,0.18091901162429433,-0.0356917277112443
2019-05-18,118945.80679316727,-0.0019795352459106796,0.18119014026248917,-0.03760060992416308
2019-05-19,121976.96978212839,0.025483563235078634,0.19961995481106262,-0.0130752442097644
2019-05-20,120192.48125795771,-0.01462971680111496,0.20798880105109063,-0.027513673890984962
2019-05-21,120829.7889533987,0.005302392369063352,0.20829593891125084,-0.022357169816406012
2019-05-22,118121.8234330408,-0.0224114065232897,0.224577766888735,-0.04426752071822989
2019-05-23,117641.5512908789,-0.004065905251066131,0.22410049720247743,-0.048153438424356085
2019-05-24,117751.38720068347,0.0009336489412061442,0.21054095981919185,-0.04726474788995028
2019-05-25,117943.54393471545,0.001631885097917918,0.21045228082970535,-0.04570999342977069
2019-05-26,119761.70825782277,0.015415547663327001,0.21780496512061467,-0.03099909034885055
2019-05-27,120127.79880093473,0.0030568246598808636,0.21667989841453053,-0.028037024472782
2019-05-28,118855.49368107106,-0.010591263076184555,0.21525007538399804,-0.038331340046901904
2019-05-29,118395.90758110333,-0.0038667636281160987,0.21556051764854106,-0.042049885443507615
2019-05-30,117232.4023746364,-0.009827241753858006,0.2181721880452071,-0.05146389280739021
2019-05-31,116556.8634123006,-0.0057623911875231745,0.21791552431465133,-0.05692972891252457
2019-06-01,116528.35704081497,-0.0002445705096300932,0.1950434400263734,-0.057160376089341464
2019-06-02,117015.31891973241,0.004178913109938432,0.1955550841882349,-0.053220331224411846
2019-06-03,115120.39276442472,-0.016193829772044845,0.20194873121848478,-0.06855232001219679
2019-06-04,117200.50805184193,0.018069042655837808,0.20683440547945994,-0.05172195215081586
2019-06-05,118229.78842605905,0.008782217682553302,0.20698869909673756,-0.04339396791101757
2019-06-06,119843.46470082368,0.013648643850647223,0.2129944377397812,-0.030337592873654444
2019-06-07,120983.5129142366,0.009512810867567445,0.19012952932201033,-0.02111337778927137
2019-06-08,120713.31904684502,-0.0022333114726394545,0.19017801546294727,-0.023299536513067858
2019-06-09,119905.79185785359,-0.006689627916518882,0.16897605644799388,-0.029833299199687007
2019-06-10,122230.72104700284,0.019389632086374908,0.17478944075644245,-0.01102212380871663
2019-06-11,122618.03671068276,0.003168725999178068,0.17426145676588461,-0.007888323899817362
2019-06-12,122093.42548698612,-0.004278418067763273,0.1540317667754056,-0.012132992420083272
2019-06-13,123058.43669540113,0.007903875287026674,0.15404478534561725,-0.004325014792003421
2019-06-14,124334.120053754,0.010366484351743312,0.15652070166609686,0.0
2019-06-15,124747.55107763724,0.0033251614577278323,0.1564932112083462,0.0
2019-06-16,125188.23727904038,0.0035326240683383418,0.14960963606257383,0.0
2019-06-17,127184.53905813716,0.01594640057633428,0.15706616720688052,0.0
2019-06-18,127649.24326625268,0.003653779080043073,0.1493621019278858,0.0
2019-06-19,128089.39614703142,0.003448143283236488,0.14697954606116526,0.0
2019-06-20,128989.39156562998,0.007026306983018871,0.1386576935430136,0.0
2019-06-21,130896.132497332,0.014782153079091448,0.1375764148039174,0.0
2019-06-22,132333.88455853253,0.01098391551965694,0.1370884821941258,0.0
2019-06-23,132713.9558809543,0.002872063520916868,0.13739491746774973,0.0
2019-06-24,132870.4205721752,0.0011789618520693934,0.11296724885770769,0.0
2019-06-25,133502.7009760289,0.004758624238042748,0.10551352929420224,0.0
2019-06-26,136859.72381553627,0.025145729749019328,0.12407183514628348,0.0
2019-06-27,133288.42651105285,-0.026094582137962816,0.16646443762372298,-0.02609458213796285
2019-06-28,136975.41260724826,0.027661712218424752,0.18348884002833923,0.0
2019-06-29,135986.32592702648,-0.007220906740816369,0.18708442904788217,-0.007220906740816342
2019-06-30,133388.76905547502,-0.019101603443168094,0.20184600048250625,-0.02618457928692126
2019-07-01,134071.13411109705,0.0051156110102362476,0.19511490529803624,-0.021202918398783663
2019-07-02,134381.05544750823,0.0023116186677018587,0.19521030114987434,-0.01894031279306214
2019-07-03,138736.86539123545,0.03241386912181737,0.21493739211273055,0.0
2019-07-04,137006.70793840542,-0.01247078379600828,0.22427687430189813,-0.012470783796008461
2019-07-05,136259.67587374576,-0.005452521821015694,0.2263884024926732,-0.017855308396251154
2019-07-06,136830.83249696722,0.004191677541862626,0.2263532105315758,-0.013738474549596074
2019-07-07,137422.4085203237,0.0043234117089038905,0.22632681873318725,-0.009474459922422311
2019-07-08,138589.00793068644,0.008489149789498898,0.22304445632892725,-0.0010657402423794034
2019-07-09,139449.31031711935,0.006207580235101995,0.2231423372974391,0.0
2019-07-10,139904.03485553057,0.003260858998708288,0.2231524248156981,0.0
2019-07-11,138169.06044772652,-0.012401174916760956,0.2302028142433104,-0.012401174916760934
2019-07-12,140361.47248040081,0.015867604697968878,0.23090992545171138,0.0
2019-07-13,139355.07047828482,-0.007170072986064802,0.23198850780509112,-0.007170072986064773
2019-07-14,136575.10681068822,-0.01994878017753783,0.24472876553524256,-0.026975818953746747
2019-07-15,138788.52188569502,0.016206577660414376,0.24997673963992934,-0.011206426998159543
2019-07-16,134836.1199919273,-0.02847787295424107,0.2712878600916794,-0.03936516474807607
2019-07-17,135034.27551142595,0.001469602651800883,0.2562931731405,-0.03795341324677769
2019-07-18,137917.29620245664,0.02135028814063384,0.24922958377425528,-0.017413441414883043
2019-07-19,137320.39701299815,-0.0043279501983731206,0.23130548396057016,-0.021666027106030147
2019-07-20,137936.94547150555,0.004489853451625514,0.23011259796978162,-0.017273450940989615
2019-07-21,137506.4110447645,-0.0031212408341315446,0.2191129427227904,-0.02034077717469778
2019-07-22,137336.01390163836,-0.0012391941716134837,0.2189118206201238,-0.021554765173790184
2019-07-23,137339.6405996112,2.640747950788402e-05,0.21891357824541693,-0.021528926901301766
2019-07-24,137658.92528395465,0.0023247817086858523,0.18725654420262977,-0.019254195248083677
2019-07-25,134517.63656059085,-0.02281936109034812,0.19880345393542653,-0.04163418790456164
2019-07-26,134643.1657426858,0.0009331801041450926,0.19814912802089538,-0.04073985999622152
2019-07-27,133571.98483507888,-0.007955702034323876,0.19899640078579917,-0.04837144784349547
2019-07-28,133783.8994345046,0.0015865198056864928,0.19828599164525182,-0.04686167029784239
2019-07-29,134586.67083557628,0.006000508315761015,0.1969361959830622,-0.04114235582439397
2019-07-30,135196.6470411058,0.0045322185454364835,0.19621341493791927,-0.03679660342702794
2019-07-31,136411.55942539487,0.008986261204537715,0.19891109896776327,-0.028141006112325374
2019-08-01,134860.92746743016,-0.011367306146901427,0.19820379855246104,-0.03918842482746624
2019-08-02,134379.5641970117,-0.003569330861488684,0.18846159791317657,-0.042617879234804916
2019-08-03,135155.19597122222,0.005771947385343302,0.18932239657969052,-0.037091920006079804
2019-08-04,135526.02166199367,0.002743702808513815,0.17722409156026278,-0.03444998640266001
2019-08-05,134167.42415615084,-0.010024624711785828,0.16955557937774254,-0.04412926292943296
2019-08-06,134747.20323795613,0.0043213103736007615,0.13930896444340876,-0.03999864879750836
2019-08-07,135724.93841510592,0.007256070283129891,0.1415001951241182,-0.033032811521283456
2019-08-08,138075.5074852557,0.01731862322133247,0.13444979585128378,-0.01628627111662943
2019-08-09,136728.73248731342,-0.009753902212426047,0.1379636588177569,-0.025881318633178683
2019-08-10,135555.61809822748,-0.00857986736032088,0.13981843713185818,-0.03423912771251664
2019-08-11,135960.48054395284,0.0029866887953842627,0.14013685691860925,-0.031354700536235104
2019-08-12,134242.4652108307,-0.012636137547092141,0.14631825965966694,-0.04359463577460352
2019-08-13,135450.36554525705,0.008997900422413196,0.15038889696515248,-0.034988995543841404
2019-08-14,128953.9949853197,-0.04796126266463828,0.2218869929526867,-0.08127214180282968
2019-08-15,129201.38377185179,0.0019184266959721592,0.21030692559331904,-0.07950962975333098
2019-08-16,131350.5722125565,0.01663440729473755,0.2197313720695911,-0.06419781802376394
2019-08-17,130989.49091054277,-0.0027489891816336654,0.21841645660961598,-0.06677032809816592
2019-08-18,131281.55256258033,0.0022296571275096876,0.21851772868152797,-0.06468954590860644
2019-08-19,134538.01124127314,0.024805150572396472,0.23498770095762236,-0.04148902926293272
2019-08-20,133491.51172926102,-0.0077784672328431005,0.2359222751389054,-0.048944775441131606
2019-08-21,132185.17513014606,-0.009785915090724259,0.23537550327735218,-0.05825172111525433
2019-08-22,132422.39053720728,0.001794568920665029,0.23274811640725507,-0.056561688922878044
2019-08-23,129499.50462182851,-0.022072444875230676,0.24410607859422864,-0.07738567903730846
2019-08-24,128882.35451638904,-0.004765656109972861,0.24279721666667706,-0.08178254161315276
2019-08-25,128827.95134177069,-0.0004221149964436011,0.24224064792732017,-0.08217013497233432
2019-08-26,130657.47346835306,0.014201282466479438,0.24699487161892392,-0.06913577380290567
2019-08-27,129385.10776725998,-0.00973817775070684,0.24787468863671416,-0.0782006950993871
2019-08-28,129075.35544078954,-0.002394033840645804,0.24566969810459213,-0.08040751382960303
2019-08-29,130289.46423733661,0.009406201458062367,0.23916162021700943,-0.07175764164536388
2019-08-30,130966.2613826337,0.005194565418307623,0.23917344867089066,-0.06693582599084659
2019-08-31,131054.92667675602,0.0006770086676237242,0.2380819724070857,-0.06630413345759324
2019-09-01,131401.40667739356,0.002643776998113934,0.2380035357517437,-0.06383564980239416
2019-09-02,132987.1429277734,0.012067878803406096,0.23884166408714966,-0.05253813188414012
2019-09-03,132986.78305097736,-2.7061021699134775e-06,0.23643173570994133,-0.05254069581275735
2019-09-04,133623.6585816581,0.0047890137355724735,0.1629563149375256,-0.0480033001911087
2019-09-05,135859.17659759213,0.016729956653356436,0.1710319249096336,-0.03207643666916758
2019-09-06,135353.13389979347,-0.0037247590517756274,0.16416122720405163,-0.03568171872311102
2019-09-07,135781.8171455164,0.0031671468060746836,0.16351834033477441,-0.03262758115852547
2019-09-08,135585.63475704085,-0.0014448354912300456,0.16388122077077313,-0.03402527516250464
2019-09-09,136462.50274366201,0.0064672632037489405,0.14199785755849204,-0.02777806236881155
2019-09-10,136877.54641600678,0.003041448485848352,0.1387532503523688,-0.02482109942869479
2019-09-11,138917.8889668442,0.014906334926813503,0.140407877211943,-0.010284756123217317
2019-09-12,139638.91567846132,0.005190308584297393,0.14071403708769545,-0.005147828596913535
2019-09-13,139626.9893701782,-8.540819889038607e-05,0.109312682509481,-0.005232797129035354
2019-09-14,139620.25623593983,-4.8222297628464084e-05,0.1059249045687365,-0.005280767089163193
2019-09-15,139592.3917941683,-0.0001995730599750667,0.1058148493826815,-0.005479286250291377
2019-09-16,139348.65120519034,-0.0017460879195862534,0.10044198058652401,-0.007215806854348137
2019-09-17,139307.13125677375,-0.00029795730391017346,0.09003434547736267,-0.007511614155902279
2019-09-18,139401.5360227308,0.0006776736058334562,0.08809132738499535,-0.006839030972719684
2019-09-19,139476.17003916088,0.0005353887665764114,0.08617244656416466,-0.006307303746500359
2019-09-20,138144.4199870905,-0.009548226422452394,0.09652225989036124,-0.01579530660466586
2019-09-21,137705.0211337338,-0.003180720968662865,0.09837860628877979,-0.018925787110404872
2019-09-22,137844.3126859696,0.0010115212291390118,0.09848547363977622,-0.017933409716706192
2019-09-23,137061.43279187276,-0.005679450090047584,0.09544947265170081,-0.02351100790132311
2019-09-24,131538.63301698287,-0.040294338548731046,0.17341228483069543,-0.06285798593805653
2019-09-25,132246.45604257938,0.005381103705898371,0.1736502185511964,-0.05781512757323466
2019-09-26,131875.5853967741,-0.0028043900525079944,0.16212223600378184,-0.06045738145709192
2019-09-27,132292.6245590835,0.003162368235595814,0.1626141117819988,-0.05748620172422322
2019-09-28,132273.60861665235,-0.00014374151616174393,0.16193849580885578,-0.057621680086590764
2019-09-29,131818.90901593518,-0.003437568578286343,0.1621242219563122,-0.06086117018798352
2019-09-30,132674.99440341408,0.006494405043023021,0.16214061190281642,-0.054762022235553466
2019-10-01,132058.42920575963,-0.004647184651688912,0.1617403934626442,-0.05915471765801379
2019-10-02,130215.14464173975,-0.013958098510681687,0.15527851879167798,-0.07228712879225338
2019-10-03,129583.78565069105,-0.004848583417741214,0.15245110193929137,-0.0767852220360163
2019-10-04,130880.39102957991,0.010005922981630024,0.1591653113707286,-0.06754760607220602
2019-10-05,130706.73649443021,-0.0013268185843856807,0.1589252587371298,-0.06878480123752428
2019-10-06,130182.90027155925,-0.004007721689947208,0.15860040850940707,-0.07251685258761328
2019-10-07,131133.2146027736,0.007299839911632182,0.1627366965282581,-0.06574637409076617
2019-10-08,129814.56690177748,-0.010055787200752774,0.16432019116282462,-0.07514102974444102
2019-10-09,132167.62828070798,0.018126327692568733,0.1800137423394263,-0.05837673298017707
2019-10-10,133118.39044190999,0.007193608401466644,0.182870339921987,-0.051603063935526945
2019-10-11,133912.7142431681,0.005967047818270621,0.18286512304803054,-0.045943934067328766
2019-10-12,133960.34243709172,0.0003556659589256661,0.1828455239437179,-0.04560460880177007
2019-10-13,133910.36838918252,-0.00037305106123222134,0.18269279184212686,-0.04596064701529179
2019-10-14,134871.1904081221,0.007175112954264484,0.18424265740457976,-0.03911530689481302
2019-10-15,135298.92187383157,0.0031714072102066657,0.11510579988502864,-0.036067950250921944
2019-10-16,134404.09421553076,-0.006613708711849426,0.11731513272551827,-0.04244311604597842
2019-10-17,135008.55361380303,0.004497328759218617,0.1172176219655827,-0.03813666793318397
2019-10-18,134041.89116618538,-0.007160008916048555,0.1203898704519458,-0.04502361796680256
2019-10-19,134093.51277054576,0.0003851154583934147,0.1203597024301406,-0.04465584179968101
2019-10-20,134877.46357521732,0.005846299261419486,0.12065583428795597,-0.03907061395319322
2019-10-21,136050.481192425,0.008696913376885367,0.12212420227063152,-0.03071349432144041
2019-10-22,135844.76961571604,-0.001512023881914959,0.12069927939567486,-0.03217907866644431
2019-10-23,134478.73770094235,-0.010055830037755531,0.11507946303383133,-0.04191132135835845
2019-10-24,137838.87302479148,0.024986368709985107,0.13822549751151442,-0.017972164376955903
2019-10-25,144676.55745799982,0.049606357649039506,0.21197868157533953,0.0
2019-10-26,146628.60582267368,0.01349249939984598,0.212737695045572,0.0
2019-10-27,147601.61420187567,0.006635870086487028,0.20987419104890698,0.0
2019-10-28,146937.27736369421,-0.004500877864877627,0.2129678338903784,-0.004500877864877771
2019-10-29,146112.49320118866,-0.005613171669596789,0.20940072856411532,-0.010088785334355012
2019-10-30,145075.63760490608,-0.007096282963667333,0.20881309920683405,-0.017113475422530226
2019-10-31,145276.40484706996,0.0013838797849067496,0.20884842232282383,-0.015753278630310223
2019-11-01,147404.00158363653,0.014645163740156307,0.2118882230952006,-0.001338824235139155
2019-11-02,147606.50123620013,0.0013737731024126454,0.21165658660372963,0.0
2019-11-03,147323.5843350179,-0.001916696749891167,0.21219082928593885,-0.0019166967498912108
2019-11-04,149279.64879116882,0.01327733414157779,0.21415350651741036,0.0
2019-11-05,149466.8355740554,0.0012539337036385656,0.2144547036789729,0.0
2019-11-06,149747.4312519373,0.0018773106208089087,0.2107260768070015,0.0
2019-11-07,151028.89434283588,0.008557496313526902,0.21101422573593903,0.0
2019-11-08,149401.4090583765,-0.010775986221318345,0.21408344310606084,-0.010775986221318519
2019-11-09,149430.9373929297,0.000197644284209364,0.21413825514850782,-0.010580471749192551
2019-11-10,150251.35226597136,0.005490261169173838,0.2141294243429524,-0.005148300133214844
2019-11-11,149699.384291711,-0.0036736306591324047,0.21589254058530474,-0.008803017839135367
2019-11-12,149813.71185079802,0.0007637142906628089,0.21521709687915289,-0.008046026538997168
2019-11-13,149465.3145519951,-0.0023255367916513447,0.21011850456201403,-0.010352851999905663
2019-11-14,149146.82243407788,-0.0021308764436208166,0.19849946577946342,-0.012461667795075597
2019-11-15,149455.91241138204,0.0020723872775820764,0.10810896739649282,-0.010415105919289595
2019-11-16,149662.77336386498,0.0013840934704110186,0.09904161388043144,-0.009045427928974958
2019-11-17,149758.04088719055,0.0006365478948727522,0.09689288449478223,-0.008414637882208708
2019-11-18,148787.65018673716,-0.006479723524056908,0.09846319774677582,-0.0148398368792338
2019-11-19,148714.91622187078,-0.0004888440994605227,0.09594751408523344,-0.01532142661199891
2019-11-20,147150.11458460597,-0.0105221566001508,0.10016739387646474,-0.025682368762000418
2019-11-21,146340.8032180286,-0.005499903067435527,0.10238498687165949,-0.031041021290702856
2019-11-22,143763.6985092588,-0.01761029495601608,0.10659358967103583,-0.048104674706053716
2019-11-23,144162.56090146783,0.0027744305158046156,0.1071236204716482,-0.04546370726770635
2019-11-24,142798.92303018185,-0.0094590291873214,0.11096391265225578,-0.054492693921018714
2019-11-25,143978.68842592734,0.008261724743513266,0.10369204150978747,-0.04668117281521349
2019-11-26,143666.20302244497,-0.0021703587308556536,0.10314001216308691,-0.04875021665508312
2019-11-27,145537.39015613386,0.013024546443929735,0.11480267451734306,-0.03636061967212906
2019-11-28,145272.43682723196,-0.0018205172472699482,0.10902161997111343,-0.038114941784164504
